Item,Count
1682,64
453,64
3684,63
5690,63
4318,63
6126,63
8092,63
6928,63
9586,63
5388,63
4129,63
4697,63
10696,63
10758,63
1059,63
7554,63
1263,63
5857,63
4854,63
4929,63
5661,63
3856,63
14102,63
5797,63
515,63
2405,63
1132,63
10798,63
6099,63
9646,63
2443,63
10868,63
3760,63
9643,63
2362,63
1068,63
1122,63
3571,63
7020,63
13375,63
4098,63
3778,62
466,62
1295,62
9231,62
5084,62
92,62
6728,62
3895,62
5818,62
2872,62
1683,62
11326,62
4263,62
6140,62
969,62
4872,62
4547,62
6202,62
1236,62
5892,62
882,62
1628,62
13197,62
4277,62
4334,62
10428,62
1546,62
4223,62
7481,62
2456,62
3932,62
7763,62
4767,62
10607,62
4319,62
188,62
3331,62
5211,62
3367,62
4171,62
4517,62
8193,62
329,62
2696,62
1179,61
4126,61
2516,61
210,61
3456,61
1310,61
588,61
5161,61
12060,61
1823,61
506,61
4501,61
4178,61
8559,61
1229,61
12512,61
3341,61
4410,61
648,61
13054,61
4286,61
6780,61
15471,61
11432,61
10627,61
2896,61
3177,61
10106,61
6092,61
10561,61
6827,61
4376,61
11074,61
114,61
4292,61
194,61
1959,60
4852,60
1728,60
1851,60
1466,60
1102,60
580,60
8863,60
6644,60
12277,60
6410,60
10362,60
4889,60
6489,60
4702,60
4240,60
4663,60
1733,60
6105,60
3643,60
4453,60
11203,60
190,60
216,60
716,60
4396,60
2716,60
4686,60
3651,60
3983,60
4134,60
5562,60
13106,60
6309,60
2222,60
5273,60
2141,60
10506,60
524,60
1551,60
119,60
5378,60
2644,59
2672,59
4684,59
4964,59
4583,59
990,59
3751,59
1581,59
4571,59
5642,59
10803,59
644,59
11110,59
3604,59
15492,59
4457,59
2577,59
3607,59
3590,59
3838,59
3200,59
2474,59
5703,59
12130,59
13533,59
2954,59
1710,59
1040,59
5144,59
1983,59
540,59
12964,59
13188,59
10374,59
13210,59
14029,59
10202,59
4615,59
5507,59
4710,59
4351,59
6161,59
3991,59
3468,59
10911,59
4693,59
2689,59
7961,59
1155,59
2490,59
12607,59
10764,59
13601,58
1946,58
1790,58
13153,58
1216,58
3264,58
823,58
1908,58
3071,58
2257,58
1758,58
3677,58
1331,58
4279,58
10902,58
5785,58
3168,58
6810,58
1957,58
4625,58
3332,58
10770,58
3558,58
5458,58
3133,58
4163,58
5243,58
814,58
7112,58
6692,58
99,58
17,58
1252,58
4824,58
4592,58
2306,58
2539,58
6132,58
8268,58
4985,58
707,58
2809,58
2732,58
5387,58
295,58
2465,58
1708,58
8320,58
4411,58
2160,58
14913,58
852,58
13145,57
5246,57
869,57
3170,57
4629,57
5272,57
13028,57
5672,57
13222,57
1009,57
13132,57
4345,57
3771,57
5174,57
676,57
9859,57
2435,57
2013,57
5168,57
3675,57
3619,57
2839,57
9032,57
4521,57
4177,57
655,57
1643,57
3089,57
1635,57
2379,57
1729,57
2470,57
1782,57
3179,57
5967,57
1168,57
4581,57
2218,57
11246,57
4430,57
11699,57
4760,57
4295,57
4806,57
6881,57
608,57
8914,57
14549,57
3614,57
5860,57
5559,57
10670,57
2153,57
5961,57
2622,57
3782,57
671,56
3980,56
1820,56
6635,56
5538,56
6637,56
3135,56
3295,56
2652,56
3042,56
7004,56
1141,56
957,56
3269,56
3978,56
3528,56
7989,56
1825,56
3273,56
3036,56
13022,56
8014,56
5761,56
5560,56
1639,56
5351,56
556,56
4812,56
11675,56
2934,56
11460,56
5680,56
3520,56
318,56
9394,56
6251,56
3689,56
5114,56
625,56
13277,56
10809,56
3495,56
293,56
1039,56
1742,56
3965,56
6696,56
11173,56
3611,56
4819,56
3773,56
8512,56
5342,56
2685,55
87,55
6591,55
4699,55
15791,55
7712,55
2583,55
6655,55
6497,55
1662,55
5865,55
4364,55
3547,55
4384,55
10457,55
3842,55
2914,55
6364,55
3246,55
7537,55
7267,55
14005,55
8831,55
11732,55
12671,55
3933,55
936,55
1348,55
6206,55
3223,55
6141,55
4142,55
2601,55
3576,55
4306,55
7869,55
5862,55
1614,55
1119,55
4498,55
11836,55
8816,55
10188,55
3299,55
6063,55
1676,55
11122,55
2145,55
14068,55
5740,55
5023,55
1524,55
5821,55
1272,55
11007,54
5257,54
5539,54
2955,54
1011,54
1454,54
11801,54
6979,54
4068,54
2196,54
3653,54
6273,54
2756,54
5071,54
5434,54
4361,54
2316,54
7010,54
12999,54
1349,54
1746,54
4108,54
1220,54
4069,54
3575,54
1641,54
3769,54
1617,54
404,54
9015,54
5233,54
2666,54
6495,54
509,54
1350,54
5563,54
2881,54
9260,54
13160,54
2898,54
10739,54
7978,54
1928,54
4160,54
2688,54
1077,54
3800,54
439,54
5835,54
5924,54
1461,54
100,54
3237,54
5557,54
1689,54
9348,54
4816,54
385,54
1211,53
6150,53
5025,53
5142,53
2659,53
2532,53
14373,53
4193,53
14954,53
3630,53
3942,53
6751,53
5543,53
2482,53
230,53
6614,53
6767,53
5153,53
13002,53
737,53
2328,53
5851,53
2675,53
4312,53
2714,53
14374,53
3109,53
912,53
2510,53
1722,53
6279,53
3120,53
13423,53
1549,53
9421,53
4967,53
1301,53
1504,53
523,53
6547,53
15273,53
4823,53
2345,53
5040,53
5817,53
4097,53
5789,53
996,53
2296,53
1673,53
11105,53
13784,53
5207,53
138,53
1086,53
3156,53
3477,53
6892,53
4025,53
6036,53
6543,53
14574,53
10879,53
1217,52
6194,52
15638,52
3268,52
3056,52
8592,52
4266,52
4373,52
324,52
4717,52
4161,52
8308,52
7057,52
3091,52
1203,52
6942,52
15119,52
14087,52
6919,52
2984,52
3994,52
10410,52
4825,52
14025,52
1657,52
2209,52
16013,52
15144,52
6921,52
12254,52
12961,52
1666,52
2895,52
5138,52
4402,52
1074,52
4288,52
3293,52
6200,52
3526,52
2285,52
2618,52
3400,52
6757,52
13536,52
4863,52
12945,52
3488,52
3864,52
14881,52
3416,52
1091,52
5986,52
4908,52
9037,52
1284,52
4047,52
4959,52
148,52
10511,52
4941,52
3375,51
4418,51
8718,51
2237,51
1079,51
4826,51
2811,51
2897,51
10777,51
2392,51
4337,51
4522,51
9235,51
1148,51
1860,51
11712,51
7227,51
1685,51
1881,51
8986,51
5336,51
2943,51
6398,51
6813,51
6698,51
1873,51
10791,51
5874,51
2428,51
9151,51
3365,51
3098,51
5049,51
1606,51
187,51
4159,51
3989,51
5105,51
8508,51
11499,51
4648,51
5271,51
7941,51
6270,51
180,50
4604,50
1979,50
2132,50
5096,50
4849,50
3217,50
7007,50
1756,50
5407,50
3470,50
6593,50
11009,50
627,50
6709,50
1599,50
5280,50
5958,50
10583,50
14062,50
10995,50
4439,50
121,50
15397,50
5196,50
5503,50
2434,50
3580,50
667,50
5175,50
2409,50
4714,50
1923,50
5208,50
1005,50
3178,50
321,50
8211,50
4075,50
9589,50
3474,50
10486,50
2095,50
73,50
5659,50
1302,50
13602,50
3184,50
8886,50
5516,50
11557,50
3861,50
5478,50
6075,50
5239,50
2560,50
14326,50
6268,50
2173,50
13552,50
1827,50
372,49
10952,49
7253,49
11476,49
5467,49
4608,49
3061,49
5873,49
7027,49
5422,49
10723,49
3746,49
5614,49
5577,49
3337,49
15258,49
3785,49
3282,49
113,49
115,49
948,49
13622,49
4035,49
4230,49
2124,49
3175,49
6693,49
2520,49
11017,49
6959,49
3527,49
9708,49
10409,49
5352,49
5848,49
4186,49
8043,49
4864,49
5297,49
4234,49
3826,49
14108,49
5135,49
13462,49
2318,49
6587,49
2823,49
620,49
3094,49
4244,49
4211,49
4152,49
4621,49
14051,49
6825,49
4962,49
6458,49
3489,49
13335,49
2484,49
4925,49
2531,49
6037,49
5786,49
13427,49
3975,49
3768,49
4094,49
7214,49
8478,48
1401,48
9076,48
1323,48
2953,48
13146,48
5493,48
6579,48
11067,48
2719,48
937,48
7963,48
7090,48
4895,48
4628,48
9263,48
11378,48
4989,48
4935,48
11224,48
9666,48
3750,48
3342,48
15410,48
307,48
10370,48
4043,48
4857,48
656,48
2105,48
14055,48
10637,48
15634,48
4561,48
13581,48
4204,48
6471,48
13302,48
3914,48
1686,48
1388,48
11425,48
10682,48
3025,48
8596,48
5653,48
10456,48
4657,48
10710,48
3985,47
2801,47
14034,47
10010,47
11531,47
4072,47
2063,47
1321,47
3364,47
4993,47
2279,47
5775,47
3511,47
1935,47
6712,47
4839,47
2229,47
3672,47
1672,47
5917,47
11230,47
1276,47
5710,47
4149,47
5237,47
419,47
7718,47
5640,47
928,47
1586,47
844,47
6437,47
5770,47
1213,47
13530,47
5914,47
6932,47
74,47
11454,47
4029,47
10602,46
8126,46
3900,46
10587,46
7707,46
7751,46
5072,46
2381,46
14107,46
2730,46
4489,46
13258,46
4909,46
6759,46
1131,46
2995,46
1106,46
3154,46
3436,46
1806,46
5825,46
3636,46
5580,46
11471,46
5805,46
5675,46
4901,46
1918,46
5171,46
12515,46
3229,46
1495,46
4509,46
10505,46
1885,46
2595,46
7769,46
6430,46
4906,46
2067,46
2846,46
7177,46
8435,46
10612,46
277,46
4669,46
5970,46
10969,46
4882,46
3033,45
12621,45
5685,45
3124,45
6106,45
5181,45
1334,45
995,45
498,45
10445,45
2681,45
15385,45
883,45
13051,45
4406,45
15159,45
5427,45
7427,45
14791,45
4239,45
109,45
7229,45
2581,45
3632,45
3941,45
10875,45
3308,45
1416,45
1483,45
12997,45
8566,45
13734,45
10904,45
3917,45
3454,45
12855,45
6166,45
6854,45
12954,45
323,45
4930,45
6298,45
5002,45
3257,45
3570,45
13557,45
4049,45
7128,45
1863,45
5633,45
4110,45
2429,45
4323,45
6028,45
6738,45
3998,45
2268,45
6089,45
3720,45
217,45
15084,45
4249,45
1580,45
4700,45
6010,45
10162,45
7084,45
3871,45
2159,45
7913,45
4953,45
4348,45
3096,45
8481,45
1993,45
6031,45
3717,45
5362,44
4436,44
11660,44
2305,44
3075,44
6953,44
6758,44
13108,44
1869,44
11505,44
10901,44
13341,44
15614,44
15012,44
10728,44
7708,44
391,44
4817,44
6107,44
4091,44
7604,44
7905,44
9737,44
1078,44
11636,44
13567,44
6940,44
7524,44
6795,44
2957,44
11325,44
2027,44
8117,44
11012,44
4074,44
2602,44
6229,44
3309,44
10584,44
2567,44
10434,44
1936,44
6697,44
7271,44
3976,44
10951,44
6554,44
3198,44
4046,44
15643,44
3512,44
5036,44
10429,44
4770,44
1707,44
528,44
1234,44
4020,44
11523,44
5997,44
2453,44
13047,44
2961,44
12050,44
6386,44
8830,44
4932,43
2542,43
2512,43
8289,43
428,43
2224,43
6512,43
7564,43
3045,43
5768,43
14345,43
3850,43
3686,43
5363,43
14926,43
10699,43
13192,43
6469,43
4921,43
1703,43
5979,43
5776,43
5980,43
2647,43
3143,43
700,43
4515,43
4719,43
1550,43
13291,43
4106,43
6783,43
4971,43
4224,43
1647,43
6034,43
5921,43
10741,43
3500,43
7657,43
3335,43
8128,43
4983,43
551,43
7986,43
1381,43
2071,43
5528,43
5149,43
8148,43
2970,43
8580,43
6672,42
5615,42
2627,42
7879,42
2211,42
6382,42
5463,42
6441,42
10414,42
3891,42
3060,42
2076,42
7110,42
5784,42
5589,42
9858,42
12604,42
1607,42
10965,42
4459,42
7594,42
7702,42
2707,42
15497,42
5772,42
4905,42
5571,42
701,42
15077,42
3275,42
9621,42
3993,42
8937,42
11452,42
10797,42
3207,42
4089,42
12092,42
5461,42
3888,42
4409,42
1737,42
7082,42
12715,42
12918,42
1883,42
2866,42
14568,42
2971,42
6755,42
3466,42
5813,42
12991,42
12517,42
4751,41
3180,41
10504,41
5343,41
10668,41
10905,41
2909,41
7182,41
304,41
11644,41
1816,41
6880,41
14584,41
4688,41
3027,41
5841,41
13015,41
15050,41
12547,41
400,41
4504,41
7505,41
5073,41
14935,41
8973,41
1245,41
4741,41
14171,41
3460,41
14912,41
10924,41
2451,41
6438,41
10073,41
2445,41
1766,41
5287,41
5597,41
11804,41
1997,41
2821,41
3516,41
4877,41
8858,41
2083,41
2155,41
5330,41
6307,41
12979,41
5537,41
3617,41
2682,41
12920,41
9605,41
7405,41
1856,41
13610,41
3203,41
465,41
4610,41
538,41
11351,40
9137,40
5446,40
873,40
9171,40
4756,40
10592,40
13709,40
5855,40
8186,40
1341,40
3037,40
5722,40
590,40
7124,40
3987,40
3628,40
5199,40
11516,40
4624,40
4343,40
4197,40
3728,40
2144,40
287,40
15028,40
10897,40
11135,40
11143,40
4701,40
10984,40
2176,40
2935,40
1050,40
5558,40
1462,40
9509,40
6493,40
11717,40
6151,40
1757,40
9750,40
7912,40
7502,40
5645,40
3892,40
6113,40
3931,40
5154,40
6956,40
952,40
3092,40
6895,40
3419,40
6134,40
10208,40
3193,40
6017,40
14028,40
11607,40
7153,40
4180,40
2748,40
8335,40
7559,40
5263,40
1358,40
7000,40
6078,40
5213,40
2342,40
6746,40
4008,40
4541,40
5671,40
5898,40
5850,40
5097,40
2136,40
5928,40
4587,40
2447,40
4031,40
12962,40
3574,39
10766,39
3881,39
4495,39
3134,39
1017,39
1222,39
3289,39
1651,39
6068,39
9696,39
8075,39
339,39
4799,39
6922,39
5117,39
3972,39
2700,39
4078,39
9683,39
125,39
13034,39
3837,39
3104,39
3408,39
1202,39
2736,39
5949,39
10830,39
13152,39
4716,39
5764,39
11736,39
787,39
5809,39
7463,39
10459,39
15291,39
3733,39
4535,39
5802,39
11578,39
2717,39
7451,39
5476,39
1189,39
5186,39
10250,39
7497,39
8492,39
8102,39
10953,39
1933,39
3473,39
10228,39
836,39
1325,39
7999,39
12365,39
219,39
2404,39
575,39
6310,39
8343,39
11252,39
4538,39
8137,39
3290,39
7611,39
3947,39
2606,38
670,38
4480,38
4984,38
965,38
15675,38
6407,38
1322,38
2737,38
14590,38
11154,38
9649,38
3775,38
6088,38
5335,38
5888,38
2912,38
3438,38
6401,38
9540,38
2778,38
2901,38
906,38
7951,38
10471,38
4695,38
6577,38
3081,38
6059,38
5485,38
7689,38
10978,38
3801,38
5058,38
10859,38
5999,38
954,38
12906,38
4734,38
15217,38
10464,38
12101,38
2491,38
3158,38
13459,38
3950,38
7756,38
9620,38
13021,38
3195,38
8929,38
2568,38
4132,38
9719,38
3372,38
10608,38
9628,38
14641,38
10836,38
5989,38
13019,38
13267,38
2294,38
3841,38
1759,38
7858,38
2472,38
4260,38
6143,38
9560,38
1731,38
5112,38
11368,38
7180,38
3795,38
6138,38
6793,38
6897,38
4175,38
5201,38
2548,38
2387,38
3513,38
10045,38
5262,38
2358,37
1630,37
12638,37
5954,37
7219,37
11178,37
5903,37
10757,37
2751,37
6830,37
635,37
9618,37
1258,37
2450,37
4099,37
2533,37
6902,37
7293,37
118,37
834,37
4616,37
5566,37
4847,37
10779,37
11629,37
5437,37
5774,37
7598,37
2174,37
6201,37
5486,37
2230,37
3758,37
10033,37
2670,37
4850,37
300,37
2457,37
1719,37
33,37
10647,37
10824,37
2585,37
1589,37
2889,37
4597,37
3220,37
2293,37
1485,37
10544,37
8879,37
2073,37
3453,37
3898,37
6768,37
3640,37
3598,37
7282,37
5762,37
1891,37
10508,37
11656,37
8241,37
10813,37
1434,37
1118,37
4420,37
1857,37
7185,37
1767,37
13383,37
13366,37
7069,37
2455,37
6486,37
6882,37
5471,37
5852,37
5806,37
3706,37
5098,37
1205,37
7186,37
4218,37
6376,36
15039,36
2610,36
13238,36
2099,36
13534,36
2008,36
9381,36
1414,36
6853,36
1364,36
3514,36
8010,36
10769,36
10684,36
5738,36
4300,36
7908,36
1917,36
15017,36
13565,36
6453,36
12566,36
6263,36
4722,36
2572,36
6609,36
2220,36
2090,36
6155,36
12415,36
1375,36
5994,36
13200,36
5908,36
11645,36
2270,36
13113,36
5893,36
3754,36
13422,36
7625,36
5894,36
9242,36
10819,36
4514,36
6670,36
4213,36
6179,36
7017,36
4900,36
9062,36
5259,36
6679,36
2266,36
9682,36
2322,36
10783,36
9021,36
3560,36
6502,36
3716,36
1243,36
9395,36
13420,36
2120,36
4184,36
4614,36
2920,36
10687,36
7273,36
3789,36
6006,36
1359,36
4977,36
1089,36
13131,36
6740,36
11051,36
1836,36
5197,36
12795,35
1042,35
4518,35
2905,35
4028,35
7157,35
12585,35
10436,35
4247,35
3471,35
6355,35
5222,35
6804,35
1620,35
12967,35
4662,35
13892,35
6615,35
9142,35
2676,35
2005,35
3122,35
6931,35
2041,35
3939,35
6494,35
5224,35
2232,35
1033,35
5548,35
6965,35
10527,35
7873,35
11050,35
1413,35
5228,35
3107,35
5027,35
3606,35
3032,35
106,35
11447,35
5606,35
2010,35
16220,35
5104,35
7766,35
7794,35
4968,35
5102,35
5836,35
2575,35
6514,35
7601,35
11598,35
3266,35
7348,35
14957,35
6522,35
4585,35
5646,35
9512,35
7514,35
15838,35
5409,35
15251,35
14809,35
2485,35
3615,35
10458,35
13139,35
7187,35
4473,35
3051,35
2149,35
4065,35
1339,35
10717,35
13751,35
15289,35
11946,34
9802,34
5377,34
3880,34
12794,34
477,34
429,34
6360,34
11136,34
5309,34
3836,34
10616,34
4217,34
6420,34
4530,34
8003,34
6432,34
8623,34
3790,34
3522,34
6123,34
158,34
1775,34
2857,34
14408,34
6048,34
15667,34
1204,34
4562,34
7139,34
4242,34
4651,34
4491,34
4931,34
9614,34
10249,34
3734,34
5416,34
9050,34
5205,34
2301,34
7603,34
8325,34
3940,34
7266,34
2280,34
2745,34
10704,34
5294,34
6523,34
2309,34
5718,34
12064,34
3601,34
10556,34
850,34
4510,34
4465,34
7588,34
221,34
6833,34
5801,34
4309,34
11633,34
12586,34
15450,34
10912,34
15257,34
5660,34
10424,34
7097,34
4933,34
14942,34
2369,34
13059,34
13120,34
1305,34
7190,34
12037,34
1667,34
2899,34
5083,34
13007,34
6634,33
455,33
4654,33
11369,33
10914,33
4398,33
14638,33
4768,33
7652,33
7714,33
10109,33
6446,33
5015,33
3929,33
3829,33
437,33
1477,33
4665,33
6176,33
5185,33
8235,33
2459,33
6776,33
9876,33
7735,33
517,33
4623,33
11175,33
2317,33
14473,33
4696,33
10438,33
6302,33
3594,33
6851,33
10996,33
9520,33
5245,33
13753,33
14545,33
2772,33
11579,33
7220,33
12775,33
4216,33
5807,33
2252,33
6924,33
12242,33
15459,33
12616,33
10720,33
2128,33
5183,33
5107,33
3552,33
15219,33
4421,33
11858,33
10524,33
12727,33
4972,33
10966,33
2791,33
5057,33
13055,33
2906,33
8155,33
1200,32
537,32
4747,32
7561,32
2341,32
4787,32
6970,32
5534,32
1167,32
8613,32
4210,32
4733,32
5592,32
6996,32
12361,32
4763,32
10620,32
3242,32
5574,32
10844,32
12081,32
7318,32
8514,32
11221,32
5530,32
10742,32
1335,32
14058,32
3274,32
4059,32
6419,32
12847,32
3424,32
4664,32
1304,32
4881,32
10928,32
2181,32
4293,32
10788,32
5624,32
10214,32
11383,32
9387,32
3077,32
10536,32
1792,32
6565,32
6232,32
14989,32
6165,32
1137,32
4605,32
2850,32
8506,32
5359,32
1041,32
6968,32
5918,32
5400,32
4063,32
11786,32
818,32
12721,32
7279,32
12567,32
14618,32
4805,32
8654,32
7088,32
780,32
13613,32
4073,32
7758,31
3936,31
1940,31
11301,31
9418,31
1292,31
8954,31
3001,31
4005,31
10721,31
10261,31
6483,31
7321,31
8180,31
13303,31
16156,31
4591,31
4394,31
15819,31
1142,31
13998,31
7364,31
15222,31
15063,31
11171,31
3169,31
15259,31
13241,31
616,31
6966,31
4752,31
2885,31
11749,31
5905,31
7296,31
6091,31
9123,31
4054,31
4320,31
5212,31
4952,31
11104,31
3952,31
14573,31
14833,31
2969,31
13135,31
1098,31
1626,31
9057,31
4120,31
5691,31
10597,31
3108,31
10449,31
4676,31
2996,31
10565,31
2093,31
2711,31
6264,31
5741,31
5381,31
13033,31
2529,31
11503,31
13454,31
2683,31
8313,31
970,31
4416,31
5512,31
12869,31
1303,31
7334,31
15052,31
6638,31
6516,30
4432,30
5945,30
5045,30
4924,30
10837,30
5578,30
14808,30
5849,30
12889,30
10885,30
1256,30
5692,30
9311,30
12192,30
7409,30
11181,30
5568,30
3736,30
4937,30
4939,30
672,30
10582,30
16175,30
4564,30
12986,30
4951,30
4332,30
7538,30
6866,30
4988,30
5588,30
7031,30
14096,30
3804,30
7536,30
14067,30
12930,30
6275,30
14030,30
638,30
2009,30
2035,30
1526,30
2098,30
3813,30
7289,30
11936,30
4503,30
14056,30
15009,30
12685,30
2349,30
3280,30
12217,30
6949,30
11283,30
4600,30
6864,30
14065,30
10890,30
5808,30
7208,30
5306,30
4483,30
5730,30
1832,30
13372,30
4856,30
13598,30
2256,30
4554,30
3350,30
7041,30
10462,30
8947,30
4639,30
9337,30
13086,30
7245,30
4233,30
2637,30
870,30
1574,30
1998,30
13571,30
4271,30
3392,30
7500,30
8671,30
8919,30
333,30
2385,30
13023,30
10463,30
4523,30
484,30
10703,30
7609,30
6383,30
12509,30
6532,30
5751,29
14233,29
5683,29
2487,29
5141,29
11348,29
3680,29
12469,29
9209,29
7534,29
11291,29
12949,29
283,29
1932,29
12854,29
5717,29
5177,29
3374,29
9585,29
5034,29
7644,29
8124,29
12958,29
15225,29
5089,29
7264,29
6011,29
7949,29
5099,29
2973,29
343,29
8472,29
15605,29
1224,29
8576,29
6567,29
2779,29
12164,29
5414,29
1306,29
1720,29
3413,29
2228,29
8405,29
10801,29
6941,29
4916,29
10663,29
5106,29
5340,29
2710,29
7240,29
10478,29
8284,29
4379,29
4776,29
872,29
12751,29
8161,29
7490,29
945,29
11695,29
1748,29
11820,29
10878,29
10210,29
5326,29
5305,29
6193,29
4303,29
5276,29
5600,29
5628,29
10794,29
1100,29
6231,29
3922,29
7360,29
5022,29
11501,29
8025,29
632,29
3100,29
4551,29
2641,29
14046,29
9931,29
6460,29
4594,29
2570,29
2770,29
3525,29
2794,29
1177,29
3913,29
9833,29
1523,29
3731,29
7473,29
7777,29
6291,29
3390,29
13489,29
11469,29
5758,29
722,29
2346,29
3612,29
5514,29
8136,29
6961,29
5549,29
7448,29
9066,29
4090,28
14017,28
5424,28
11588,28
7443,28
8029,28
5897,28
6806,28
268,28
4707,28
9697,28
13446,28
8743,28
11264,28
679,28
7158,28
12841,28
5886,28
10900,28
7690,28
4743,28
11076,28
2265,28
9145,28
15332,28
1112,28
2021,28
607,28
3138,28
5583,28
7795,28
1970,28
1724,28
11970,28
14252,28
11688,28
6203,28
15983,28
8777,28
1472,28
12768,28
11229,28
4500,28
4766,28
15189,28
4903,28
3930,28
5920,28
8910,28
6734,28
1451,28
12957,28
2591,28
7996,28
2028,28
11249,28
5783,28
15313,28
8057,28
1875,28
5410,28
5128,28
12718,28
6108,28
15264,28
1552,28
1572,28
11702,28
436,28
3267,28
11415,28
5069,28
5307,28
5148,28
5681,28
6992,28
10807,28
5182,28
4966,28
10450,28
5392,28
6434,28
12146,28
5673,28
4042,28
11603,28
3020,28
359,28
5019,28
2227,28
2782,28
4835,28
1199,28
1830,28
11437,28
12939,28
9641,28
8774,28
8039,28
3162,28
4537,28
6450,28
4659,28
5449,28
5076,28
12437,27
11018,27
3605,27
13094,27
8834,27
12569,27
13107,27
3479,27
14542,27
5926,27
5136,27
5815,27
4780,27
8269,27
8229,27
4772,27
8477,27
2562,27
1429,27
1496,27
7063,27
4003,27
5647,27
12985,27
13550,27
12152,27
7315,27
10386,27
5195,27
11434,27
10705,27
15232,27
4185,27
12955,27
13748,27
11610,27
2366,27
5391,27
5932,27
6929,27
4887,27
12630,27
15388,27
9953,27
7108,27
5706,27
3819,27
7635,27
11539,27
10082,27
5473,27
7431,27
7750,27
12019,27
12048,27
132,27
137,27
1116,27
13506,27
2234,27
4471,27
5754,27
7016,27
12960,27
3163,27
13227,27
9365,27
14928,27
11103,27
5613,27
6974,27
2333,27
3918,27
7631,27
14023,27
2308,27
3729,27
4395,27
6840,27
11371,27
6209,27
3301,27
9692,27
14896,27
5696,27
5301,27
8636,27
8904,27
8742,27
2036,27
487,27
3414,27
1450,27
7516,27
1942,27
12713,27
12280,27
2373,27
11841,27
8352,27
1493,27
482,27
13833,27
4759,27
13964,27
14354,27
3393,27
6913,27
8640,27
3423,27
4508,27
15835,27
4125,27
14617,27
14038,27
1347,27
3191,27
5007,26
8314,26
7885,26
10650,26
12186,26
935,26
4095,26
5278,26
819,26
8154,26
6191,26
2029,26
9053,26
8162,26
13289,26
13461,26
5373,26
4478,26
3582,26
678,26
7920,26
2640,26
15611,26
10921,26
3038,26
4675,26
15636,26
3167,26
6065,26
3464,26
15616,26
6536,26
13075,26
920,26
1136,26
11398,26
7109,26
12919,26
6890,26
11764,26
7163,26
139,26
14493,26
7146,26
6509,26
13314,26
7636,26
1370,26
9729,26
1982,26
4601,26
7562,26
6852,26
7073,26
4016,26
5916,26
14007,26
16093,26
4534,26
5590,26
8608,26
4188,26
7583,26
1109,26
2777,26
2246,26
3599,26
7288,26
9177,26
1566,26
5491,26
12141,26
8127,26
2037,26
9183,26
10140,26
12529,26
8086,26
2104,26
3816,26
1778,26
5240,26
6563,26
14561,26
5126,26
8948,26
12655,26
13125,26
4838,26
8878,26
4135,26
15171,26
13178,26
7676,26
2929,26
4172,26
1474,26
6064,26
8515,26
4385,26
4372,26
4426,26
9250,26
6210,26
9693,26
14597,26
7141,26
15590,26
5348,26
1259,26
5511,26
81,26
14929,26
1560,26
3475,26
4706,26
13165,26
1893,26
12994,26
12032,26
2377,25
2576,25
5644,25
13322,25
2603,25
6989,25
10018,25
14031,25
1531,25
3498,25
4960,25
13150,25
6675,25
1770,25
7647,25
6325,25
10624,25
7640,25
6598,25
1894,25
8143,25
1207,25
3347,25
6975,25
12565,25
13220,25
10725,25
6733,25
12082,25
10930,25
1443,25
7711,25
7447,25
15981,25
15571,25
2419,25
13275,25
7453,25
8873,25
4499,25
8192,25
11601,25
5429,25
7785,25
6590,25
1279,25
15101,25
5525,25
8306,25
8015,25
5494,25
3794,25
5553,25
3144,25
6674,25
6911,25
13016,25
7210,25
11605,25
8630,25
4446,25
2304,25
10604,25
8423,25
4296,25
16176,25
8840,25
6086,25
7510,25
14185,25
8375,25
4802,25
8542,25
9448,25
10980,25
9420,25
4387,25
6772,25
9419,25
6735,25
6472,25
1465,25
1977,25
5425,25
10153,25
10822,25
5441,25
6286,25
4894,25
13092,25
8168,25
6462,25
2019,25
3707,25
15198,25
4965,25
3277,25
13466,25
13900,25
6060,25
13242,25
531,25
5620,25
1508,25
5349,25
7019,25
3356,25
2904,25
13607,25
3915,25
5719,25
15302,25
8740,25
5206,25
13270,25
5419,25
4704,25
6937,25
10866,25
13105,25
11124,25
15149,25
10342,25
2146,25
15044,25
3523,25
6054,25
5522,25
7592,25
7113,25
11045,25
6324,25
2798,25
16405,25
9986,25
6114,25
7147,25
257,25
11900,25
214,25
4183,25
7191,25
1687,25
12541,24
14589,24
8587,24
1695,24
15246,24
13149,24
10599,24
15135,24
5059,24
306,24
1176,24
5787,24
10500,24
3205,24
3862,24
10733,24
7317,24
4947,24
2089,24
1716,24
14001,24
8923,24
196,24
8924,24
12317,24
5462,24
3452,24
7407,24
7890,24
1447,24
13045,24
13887,24
7868,24
7770,24
3982,24
13128,24
6127,24
8955,24
951,24
4252,24
13626,24
507,24
6236,24
6391,24
7148,24
6842,24
4423,24
6488,24
9709,24
8748,24
3948,24
12736,24
5843,24
10812,24
11111,24
13683,24
3765,24
5452,24
7349,24
10690,24
3384,24
4997,24
4948,24
12666,24
3415,24
9214,24
5585,24
2580,24
3763,24
745,24
11647,24
6784,24
2131,24
1565,24
10576,24
9548,24
13212,24
2658,24
5028,24
8963,24
6003,24
4475,24
8215,24
13170,24
6718,24
5047,24
14849,24
6349,24
4946,24
12887,24
10808,24
4485,24
1356,24
7943,24
10913,24
172,24
5042,24
992,24
6997,24
5469,24
7575,24
239,24
11638,24
2291,24
11522,24
13680,24
5470,24
2594,24
5622,24
6129,24
6545,24
